theta1,theta2
-0.62627053,1.3617971
1.0603539,0.63442296
0.49728942,-0.603021
-0.4762983,0.63248134
0.09164576,-1.5593879
-0.8939473,0.40486154
0.94300574,-0.9263003
-1.1265485,0.22099544
-0.1787481,0.0853157
1.2237465,-0.3509094
0.46821922,-0.31923446
-0.062462974,0.59215504
0.31138498,-1.9564428
-2.1258419,1.6991003
0.56075394,-0.37191775
-0.2642516,0.09473097
-0.3407205,0.19503999
0.8585162,0.5493623
0.70407426,0.20360012
0.6950974,-0.08053139
0.14851388,-0.43316427
-0.34893346,-0.18820733
-1.0419275,-0.53547627
0.7098745,0.5385122
-0.27708453,0.06174355
1.1133405,-0.67238444
0.36506373,0.18079036
0.6048517,0.46982136
0.5679179,1.1456606
0.6507453,-0.52242017
-0.1091701,0.30592299
0.1839343,-0.1501271
-0.44768173,0.5501775
-0.56533676,0.21834657
-0.14430504,0.977064
0.54144704,-0.01675157
0.1389001,0.018664774
-1.4163904,1.0032489
-1.5636982,1.7152182
0.5440164,0.40791824
0.22410087,0.501502
0.12693352,-1.1003975
0.5324112,-0.2927829
-0.09438637,-0.7408615
-0.4710935,1.0734897
0.5267293,-0.15479064
0.011724162,-0.55256605
0.34562883,-0.44546878
0.21101338,0.36787432
0.2533932,0.5690473
0.08355953,-0.5968899
1.1326007,-0.45655927
1.5830855,-0.7459675
-0.4398591,1.111647
-0.8193152,0.9825293
0.26688358,0.48974097
-1.385177,0.37449902
0.28739697,-0.08465914
1.1468142,0.43787178
-0.043112252,0.43494946
1.1085095,-1.0092995
0.087421216,0.51363045
0.44507405,-1.0201598
0.4308261,-0.5707383
0.72156245,-0.5963625
0.48773882,-0.55252075
0.2832286,-0.27991462
-0.38981965,-0.73869133
-1.2570742,1.8490824
-0.3799121,0.810704
-0.80367565,1.7712845
0.12459591,-0.056574456
0.25596273,1.0742509
-1.4091175,-2.087506
0.20570125,-0.3651462
-0.13095912,0.1787618
-2.143894,1.405145
0.29710618,0.16875394
0.36114195,0.9758733
1.6655438,-0.8419498
-0.1828485,0.02507058
0.25915053,-0.56066877
-1.2092543,2.0476546
0.16576324,-0.7545319
-1.060024,1.7409089
-1.2151588,1.1155486
-0.25634858,-0.67629755
2.182839,-0.37831855
1.2008177,-1.9864645
-2.1368115,1.3136886
-0.20548034,0.3873022
1.1404122,-1.3802998
-2.5747614,2.781782
-0.43126106,0.7582276
-0.6416223,0.24975076
0.031863425,0.3247555
0.33359194,0.0978814
-1.1118076,-0.8481104
1.7547082,-1.2460139
-0.62860143,0.9627985
0.5672517,-0.43970743
1.0241916,-0.37181193
-1.7955445,0.2178287
-0.42416975,-0.43282688
1.4830892,-0.3016138
0.35873073,0.5400823
0.026960079,1.6193374
-0.28383544,0.7679537
0.017755657,0.7217888
-0.30204532,-0.3424916
1.0028818,0.03445187
0.66975576,-0.15420946
0.5427228,-1.2087874
0.07598731,-1.6713195
-0.01801653,0.104426496
-0.2598251,1.1080048
-0.03249523,0.97964597
-1.1946172,0.34201208
-0.1131062,0.5892088
0.38666305,-0.027915794
1.8225099,-1.099647
0.54641867,-0.15413214
0.17795447,0.058705144
0.48262644,-0.18085396
0.73043835,-0.4251981
-0.8056138,0.1788254
0.07796717,-0.85106325
-0.39495212,-0.29296443
-0.455218,0.7764946
-0.43793857,0.3524346
-1.0739577,0.17321269
-0.17509043,1.2076404
-1.6037152,0.47128507
-0.47104293,1.7257037
-0.86735374,-0.08188051
-0.46975142,-1.1360687
-0.19983062,-0.10760332
0.061358027,-0.3833736
1.2438943,-0.5684164
-0.28814003,-0.92235714
-0.09799106,0.34111145
0.29020682,-0.64912766
-1.2001727,-0.9188306
0.5872316,-0.1894677
0.043495774,0.77047014
1.8023995,-1.8755385
-0.6318989,-1.080885
-1.2575048,-0.64889395
-0.32996568,-0.3051976
-1.7034285,-0.21320128
-0.8102191,-0.6897968
0.29392767,0.2136662
0.098164864,-0.8378814
-0.6594725,1.5977905
0.6152296,-0.2319641
-1.0694702,1.1205802
1.1882616,-0.72534984
-0.0061491844,1.4337946
0.49417502,0.5121158
-0.2623824,-0.76607895
-1.3510264,-1.6689186
2.1916258,-1.5239713
-0.19479789,0.24555099
-0.9543229,0.39827356
-0.092265844,-1.139358
-0.04940643,-0.5176019
-1.3321626,-1.9216065
-0.0011357304,0.006926491
-1.1375272,1.1225626
-3.2284973,3.0824971
0.60605323,0.3582025
-0.20331371,-0.40761414
0.85659903,-0.6113318
0.1316184,-0.07705914
0.35188138,-0.06818371
-0.27701417,1.3065013
-1.2583477,-0.5660023
-0.4705998,0.1427492
0.34207943,0.13220389
-0.39065322,-1.2927759
0.18154255,0.2683009
-1.6052504,-1.6713203
1.3312029,-0.1347624
-1.1459937,-0.46292314
-0.62005377,-0.76058567
-0.16888997,-0.15295461
0.74891245,-0.589079
0.7826371,-0.13219057
0.4996694,-0.29676974
0.7716797,0.16188134
0.5246482,-0.063185304
0.2596581,0.2831303
0.12569322,1.555107
-2.0908227,-0.42307752
-0.70804113,1.4032094
1.2673761,-0.47315282
0.028171873,-0.53020614
0.6522838,-0.774829
0.42819148,0.76723367
1.6077125,-1.9844944
-1.2216581,0.46814933
-0.16320859,-1.8066306
0.42691982,-1.1774441
-0.45726112,0.72802496
-0.19146445,-0.49120983
-0.75742227,-0.6741084
1.4969791,-0.465623
-1.2512629,0.7788612
-0.5087553,0.8737106
-0.27292717,0.17339507
-0.12475424,0.5258084
-0.5820032,1.0713564
0.65900683,-0.32819626
-0.11455081,0.03789968
0.9463421,-0.639816
1.4634789,-0.6921873
-2.0768266,1.1023369
-0.2738648,0.2966941
1.3117077,0.07317756
0.45973313,-0.38462576
0.09431974,0.58587533
0.9685653,0.05103329
-1.8640208,1.4789511
0.28393155,0.088080965
-1.5682577,0.82108724
-0.2953062,0.6790103
-0.6162096,0.6922409
-0.515331,-1.9396839
0.5788656,0.69580376
0.1838313,0.23520271
-0.26967695,-0.9942422
0.30039507,0.36433527
0.7003895,-1.5668138
-0.0055720853,-0.042344492
-2.1151874,1.5186505
0.33728632,1.0626379
2.2326732,-1.7093419
0.90633416,-1.0567598
0.5782498,-0.4710785
-0.22665942,0.5644585
0.38773915,0.69409204
-0.8006035,-0.365201
-0.4238674,1.429215
-0.9079275,0.9696042
0.13193871,0.9078841
0.055208195,-0.14094618
-0.2297128,-0.21707428
-1.0777986,0.42022225
0.94743246,-0.059677117
-0.89546293,-0.87213707
-0.37841082,-0.6051491
-1.0334802,1.8290187
-0.17440368,0.10518319
0.024865052,-1.1032497
-0.50707424,-0.040923495
1.1855109,-0.3807612
-0.10295021,0.42763817
-0.8484016,1.3388224
0.67954487,-0.99778605
0.63610345,-0.35255164
-0.08761258,0.4423148
-0.11905721,-0.46440765
0.4242909,1.1169404
1.1743982,-0.7827268
0.027279887,0.6424769
-0.44636366,0.75052494
0.39988917,0.32945234
-0.14071092,-0.4075561
-0.5258443,0.15332206
-1.5447279,1.2557204
-1.3745943,1.0463469
0.92894566,-0.088863924
1.52985,-1.0666574
-0.32092106,-0.2151812
1.2170416,-0.83602744
0.81868553,-1.1763972
-0.19411318,1.8666576
-0.94770926,-0.35069084
-0.64409256,0.35331455
1.7837704,-0.5879081
-1.1643838,1.2430032
-0.26643756,-0.066761024
-0.5118591,-0.279919
0.6466036,0.23379657
0.23933604,-0.29941994
-0.75695586,0.09006305
0.008399149,-0.39108673
-1.047618,0.28148338
0.41022444,-0.14054337
-0.36924586,0.024541615
0.4386081,0.362457
-0.18115853,0.2019491
1.8830771,-2.185698
-0.6497694,1.1069669
1.5051655,-2.128898
2.320815,-0.07163153
-0.48811397,1.0653936
0.13142274,0.39765418
0.28724882,0.0056777135
0.014217817,0.6712399
0.7262061,-1.0074122
0.87152386,-1.6439935
0.883659,-0.18328322
-0.5181861,-0.680058
0.43593755,0.6011752
-0.39408267,0.14472401
-0.23993543,-0.2013573
-0.034219142,0.8415251
0.7580301,0.27301648
-0.30991596,0.47151744
-0.8222743,0.8796458
0.47220564,2.233722
-0.26241222,0.89247406
-0.46349984,0.6839638
-0.7501119,0.06888109
-0.4031691,-0.40821943
0.6961776,-0.92891437
-0.46454483,0.9870446
-0.8375721,0.75519
-0.6440722,0.34613913
2.13305,-1.3871399
-0.06298685,0.35695884
0.4817884,0.45655602
-0.015201001,-0.0019840938
0.88043505,-1.5910157
-0.5699909,0.87903816
-0.2324067,0.06293621
1.653276,-1.9563692
0.11853456,-0.3185047
-0.19202815,0.01995889
-1.8330004,1.5734566
0.75428724,0.20030293
-1.6321656,1.1562319
-0.4126175,0.0106288055
-0.7705088,-0.24554822
0.6740927,0.8045536
-1.7464684,-2.2335753
-0.5067127,-0.008484863
0.6560455,-0.953419
0.39576128,-0.95394456
-0.290834,0.87220234
-0.9810827,1.323067
1.1193224,0.59888875
2.6215975,-1.7840321
-0.36181194,0.8008166
-0.21192189,1.4068621
-0.9297842,1.3923339
0.5035947,-0.30861375
-1.3758826,0.44199464
1.4868379,-1.1686993
0.39143458,0.52246016
0.8795855,-1.3121843
1.0712218,-0.16116126
0.59190696,-0.5598911
1.9466491,-1.6156782
-1.1868879,0.73377794
-1.2793818,1.3534172
1.083129,-0.80902374
-0.13688502,1.8238038
1.1049016,-1.1579597
-0.09427821,0.21977204
0.54427624,-0.18621966
-0.298009,0.1477155
1.242921,-0.9945417
0.14141507,0.22742584
-0.14628692,0.7401191
0.98143286,0.5974536
1.4605304,-0.21024624
1.1072755,-1.213749
0.25826,-0.15363176
-1.0766561,0.35857958
-1.3952177,0.3758266
1.3282472,-0.40383905
-0.35568723,0.3866716
-0.35801932,1.1031538
-1.0259036,1.305993
-0.5352742,0.72036886
-0.30613595,0.40529034
0.48235932,0.38401625
-1.7608624,-0.7764495
0.0013157477,0.2285545
-0.6742465,0.716615
0.22263482,-0.80509275
-0.76119924,0.50632465
0.13029586,0.19162436
-0.2635326,-0.04367953
-0.43369657,-0.5140288
-1.2660737,0.22489108
-0.91139406,2.3728428
0.7912761,-0.60577744
0.6076994,-0.017202716
0.11254222,0.23806879
-0.4290399,0.35377
-0.16884132,-0.122417524
1.2983446,-0.8875226
-0.3842637,0.7270837
-0.41824254,0.96907437
0.46874017,-0.52507836
0.18762921,-0.23840214
-1.1861106,-0.8819559
0.67887473,0.5608677
-0.6061654,-1.9796698
-0.033877663,-0.8270511
0.6864532,-0.93161845
-0.44113594,1.160021
-0.81786567,-0.274766
0.7170837,0.32345402
-0.1713197,0.69579536
0.0116156945,0.3427942
0.623979,1.063811
-0.82847273,0.09563065
-0.88781166,1.611933
-0.5598219,-0.9600051
0.42867357,-1.0968117
0.2998203,0.017192055
0.5480879,-0.39409935
0.2633443,0.39939487
0.21600921,-0.34857878
0.14403921,0.9884309
0.977364,0.053526513
-0.84875506,-1.2039188
-0.1303725,0.42204437
-0.06360797,-0.3189427
0.39673102,0.23661444
-0.4387248,0.41452548
0.03334147,0.13077414
1.5410687,-0.97432077
-0.6202377,0.71894675
-1.1029229,0.83728725
-0.043333225,0.26849547
-0.21616319,0.3612238
-0.75341684,1.2305148
-0.7429424,0.29630277
-0.0996015,0.56634706
-0.79964226,-0.4586216
-0.6579902,-0.43828106
0.6476739,0.5036095
0.13157709,0.16732424
0.32817256,0.42518014
-0.681505,1.2693928
-0.7693779,-0.2838526
-0.1973612,0.1838957
1.7602019,-1.5714073
-0.1436215,0.47994524
0.009907531,0.0990153
-1.208137,0.8064653
-0.035555284,0.43281007
0.61989874,-0.49033558
-0.022005033,-0.25207275
0.5636663,0.5920589
-0.81865585,0.16340624
-0.3789031,0.8481936
0.57057035,-1.0586952
-1.1951401,0.7086044
-0.9803522,-1.1977229
1.5185784,-1.9147289
-0.97292954,0.45797634
0.39541632,0.24497168
1.0655849,-1.1338515
-0.030603552,0.43009034
0.17816524,1.4797282
0.35790178,-0.35595223
0.3298619,-0.24791731
-0.19943854,0.50217456
0.87751293,-0.3347336
0.032683138,-0.40993306
0.28367132,0.10878108
0.021476371,-0.44423032
0.89056695,0.6250611
0.76012075,-0.59918684
0.56364673,0.35187924
1.251165,-0.24992268
-1.2451931,0.700556
0.7710781,-0.57958466
1.7989136,-0.68981326
-0.8140706,1.2260052
-0.70622975,-1.2478831
0.8037365,-0.45335984
0.4562878,-0.6703349
-0.8901196,-0.27883205
2.0889654,0.5267546
0.68455184,0.7470945
-0.075434625,0.6665029
-0.86191213,-0.7881336
0.25825572,-0.13419496
1.7052478,1.4891742
0.34741127,1.2327458
-0.3198343,0.48011118
0.29790345,0.8830926
0.00048530413,-1.7235104
0.12787828,0.46920916
-0.27034286,-1.3924956
-0.64536226,-0.23743159
0.336,-2.0876932
0.61903596,0.12010786
-1.5192103,0.12108096
0.64103526,-0.07918613
0.29821458,-0.20649622
-0.927295,1.1947806
-1.6699282,0.2636829
1.1544602,-0.7285117
0.035297476,-0.8130843
0.59711784,-0.804379
-0.11522227,-0.6435235
0.081419155,-0.78068227
-1.4902172,1.0142994
0.3171098,-0.19041957
-0.5459656,0.74893105
0.89400214,-1.2206664
0.068810776,0.016626615
0.7689059,0.05200593
-0.13305598,0.9827344
1.3482466,-0.72719073
-0.8730723,0.91988623
0.239706,-0.14851423
2.0542514,-1.9197935
0.53659534,0.7585612
0.744486,-0.40957245
-0.2459578,2.1647377
0.0657192,0.47917214
-0.28033695,0.5148913
1.0274748,-1.7370908
0.8144887,-0.5711438
0.9061991,-0.8369022
-0.053088434,0.024359854
-0.4420892,0.7921441
0.039864514,0.8713173
0.08774663,-0.007231308
-0.19512147,0.063492745
2.0576284,0.1242055
-1.0099115,0.18789521
1.0131071,-0.29479828
-0.12376452,-0.8336664
-0.841239,-0.010171315
1.4358703,-1.9816023
0.5896859,0.23649542
-0.21572177,0.25972965
0.26730317,0.6192289
0.7705823,-0.66999495
0.105687074,-0.84039855
0.6980145,-0.44260842
0.33578637,0.18437277
-0.8893707,2.2460709
0.25750378,0.1807865
-0.09268342,1.1686434
-0.83997107,0.8097519
-0.83943653,0.2588019
-0.472921,0.24723186
0.32195434,2.0934775
-0.3162986,0.5225341
0.6852768,-0.35885805
0.33750775,-0.53963876
0.78209907,0.23748876
1.0402718,0.5233716
0.48829484,-0.165501
0.4337106,-0.0025129104
0.7901494,-0.45350865
1.5471135,-0.5436165
-0.45039955,0.90547526
0.0312258,0.23379542
-0.2252677,-0.26740003
-0.36997417,-0.5249926
-0.8616727,0.7757644
0.45524997,-0.47950056
-0.4348617,-0.36589628
-1.3146033,0.90696716
-0.023910042,0.3173846
-0.36078843,0.5946015
1.8832531,-0.05264557
-0.67665166,1.1651571
1.3583466,-0.8347545
-1.9916341,-2.0111632
0.12717551,0.1587622
0.59775484,0.9049776
0.052344173,-0.03385807
0.49377644,-0.07899479
-0.66227937,1.5462806
0.11310518,-2.35061
0.7739437,-0.5919918
0.71925545,-0.19205754
1.2547897,-0.96517426
-0.79002035,-1.5846617
1.3056152,-1.3257209
-1.341092,0.14154923
0.22799048,-0.6833027
0.118916444,0.5711214
0.4033684,0.38552457
-0.95299774,0.7668394
0.59025633,0.4695621
-0.13182129,-0.6396774
-0.23854755,-0.8911057
0.03271614,0.6264533
0.19657448,0.15398943
0.7735152,-0.99662817
0.65388954,-0.3551421
0.076143555,-1.4968677
-0.01985736,-0.40047517
-0.7584443,0.7093651
-0.48013172,1.3357785
-0.5627804,-1.3059655
0.06879499,-0.14963843
0.077358186,-0.4763177
-1.1991191,0.8475016
-0.12170717,-0.4501217
0.79934776,-0.7871673
0.040251426,-1.0281581
0.0749697,-0.6595495
-0.32443154,-0.17034982
-0.5796604,1.3009424
0.38180444,-0.7870652
-0.41962466,0.6423513
-0.04094508,-0.04459538
-0.6611143,-0.41519073
-1.2707554,0.49711716
0.6983859,-0.8544771
-0.61828893,-1.2572799
-1.0102857,1.1223063
1.6042091,-0.2076022
-0.731281,0.24490187
-0.15526159,0.8059271
0.2563475,0.42396364
1.4555185,-1.0892415
1.1236042,-0.04571925
0.64558125,2.0334442
-1.7498413,1.4064775
-1.3702735,1.3843842
-1.2084724,1.7688998
0.42462826,0.5369483
-0.5343993,-1.567611
-1.1933466,0.9554112
-0.9988318,1.2361236
0.012458576,0.104711935
-0.92350227,1.0609518
1.519444,-0.9118182
-0.1615219,0.10247177
0.3723551,0.02632596
-1.2535871,0.9662745
-1.6871327,0.45920062
0.46843994,-1.0942965
0.10704343,0.5544177
-2.0031197,-0.55567604
0.7074041,-0.28484267
-1.4678143,0.6796028
0.5473093,0.46725643
1.4522604,-1.2263331
-0.9278033,-0.5412631
0.4746001,-0.18997794
-0.40754595,0.1796096
-0.66547966,0.75505537
-0.5331701,-1.7648441
-0.80627984,0.2527667
0.35365608,-1.7091647
-1.5069648,1.4471138
1.1619072,-2.2042494
-2.4705324,2.1899724
-0.337673,0.502483
-0.36667967,0.6126933
-0.85048085,-1.280194
-1.4220997,-0.799541
-1.5159434,-0.45127532
-0.1981282,-1.3655559
0.93829715,-2.157733
-1.1085511,0.8631854
0.6609817,-0.39784223
-0.6624901,-0.28492746
-0.652038,-0.6938605
0.79911345,-0.35538855
1.047284,-0.097246595
0.04044926,-0.02022252
0.49093577,-0.56104517
-1.1956627,0.87751466
0.014855978,-0.27454033
0.29356125,-1.1600492
-0.11009193,-0.6510179
-0.030749397,-0.16925503
0.71376604,-0.884821
0.2868278,-0.06954803
1.0815202,-0.69088334
1.2897062,-0.50672704
0.8229104,-1.3125798
-0.69635063,0.73472977
0.37543902,0.4465566
-0.60155475,-0.43129787
0.4443348,0.41758
0.083975874,0.739586
0.7225434,-0.23944964
2.1088924,-1.524779
0.08858096,-0.0623549
-0.4131543,0.063841864
-0.23413256,0.6409887
-0.93157667,0.4875661
0.9772756,-0.62907505
-0.26379305,-1.3207922
1.0996374,-1.9836361
-0.26906228,-0.40377602
0.24047641,-0.0676209
-0.14387502,0.15329951
0.31404117,-1.0677952
0.7427722,0.8425534
1.8069185,-1.0156233
-0.082557485,0.24992974
0.46970916,-0.5537592
0.70670277,-0.11029883
0.2280295,-0.2024404
0.5536038,-0.08530701
1.2692329,-0.9416194
-0.83257204,0.83763784
0.08228905,-1.445242
-0.12662068,0.15977088
-0.17044158,0.6178093
1.1035527,0.73080313
-0.5213089,0.9900297
0.16031839,0.68112993
1.1255782,-0.24919638
-1.4662452,0.991425
-0.3620137,0.31721473
0.030252874,-0.026619114
1.3411192,0.88803786
-1.2599903,1.758299
-0.30106568,1.0576681
-0.32011864,0.2482812
0.89963186,-0.3650794
1.1153339,0.091341354
-1.0739518,0.19062966
0.60379905,0.41757658
0.5292799,-0.40411308
0.35697412,-0.068004906
0.7695276,-1.052034
0.450402,0.31318918
1.190157,-0.8497484
0.0058539785,0.2159291
-1.7273965,-0.07830936
-2.1837087,0.35270524
-0.23144688,0.89688486
-0.3481223,-1.2620267
-0.30599728,0.28445736
-0.38781214,0.08345046
0.27751532,-0.861943
-0.53392166,0.7028512
-0.7752544,-0.60074186
-1.2055981,0.75344545
0.18052,-0.3476897
-0.6224789,0.9788993
-0.9426777,-0.014257276
-0.8992517,0.47961262
1.7157971,-0.26577199
-0.042896245,0.1377215
-0.87251085,-0.40443066
-1.0976114,-0.04862568
0.3491873,0.5256337
-0.056060776,-2.602075
0.9155261,-1.6249841
-1.283384,-0.53434294
-3.398792,-3.2514973
0.33753523,-1.7600315
1.6640973,-0.76049507
0.00914808,-2.8240893
0.8558788,-0.10374162
-0.36485255,-0.14524876
0.62624276,0.3529956
0.373682,-2.4544005
-1.951445,-0.82532036
0.6980756,-1.0310314
-2.569825,0.57719564
-1.6216606,-1.0649599
-0.5862202,-0.9766145
-0.16514115,-0.86701614
-1.9630297,-0.38906416
0.50691557,-0.70527875
-0.37547874,0.6600326
1.4283284,-0.49993736
-1.4891864,0.8780024
0.51731455,-1.45167
-0.010338816,-0.7304367
0.9094574,-0.19442528
-0.078790605,0.78404653
0.6104553,-0.034092315
0.57331455,0.34586525
0.10398783,-0.9931241
-0.36200613,-0.12785351
-1.7379143,1.9355813
-0.921575,0.61002374
-0.38249096,0.7188286
0.42084956,0.12358059
-1.0674826,0.8903186
-0.154108,0.6882085
-1.148991,-1.4138714
0.9001475,-0.57147807
0.6492556,-0.47136745
0.52957994,-1.0887474
-1.6461029,1.0315013
0.85331404,-0.72266096
0.211498,0.27744982
-0.5491447,0.6858273
-1.0912309,0.7969537
-0.7436908,-1.6492697
-0.61829656,0.24458222
-0.996383,-0.21212701
-0.39586082,-0.6204614
0.28411114,-0.87384146
0.26908737,-0.20224813
0.446971,-0.7941869
1.0317602,-0.22678033
0.73854667,0.5826298
-0.74375737,1.0154407
-0.2386009,-0.6374985
0.9309372,-0.49838287
-0.710691,-1.5414172
-0.092572406,-0.58302075
1.5384408,-1.686226
0.0068372265,0.49051523
-0.18751827,-0.8500192
-0.49121258,0.5212134
-0.19504565,0.621424
1.0365273,-0.4194383
-0.086708575,0.41031298
-0.65079653,1.3774068
-1.5018579,-0.630294
0.08689573,1.0832832
-0.560504,0.84465235
1.3936064,-0.7855234
-0.24148941,-0.2182726
-0.76834613,2.480724
0.16711491,-0.8111044
-0.19516177,0.38521123
-0.37316048,-0.7401562
-0.19404645,1.0258012
-0.06486841,0.55699295
0.692106,-0.3250402
-0.86578727,0.69438297
0.18929638,-2.038448
-0.46917865,1.2744715
1.2571684,0.021627204
-0.10390716,0.6348318
-1.678698,-0.60363626
-0.3966392,0.89518344
-1.3158491,0.023825107
0.6761335,-0.013661333
0.29824573,0.8623761
0.620959,0.6150926
1.5363677,-0.14216124
0.5840192,0.33605778
0.8252688,0.8934641
-0.5021627,0.19844498
0.017867273,-0.5559879
-0.9173977,-0.5365908
0.6825872,0.10255084
0.59153783,0.5181793
-0.40255967,0.30292138
1.7190255,-1.3896118
-0.5694727,0.26707846
-0.34806412,0.44653097
1.1311693,-0.3005932
-0.3622622,0.20626011
0.5507206,0.014760432
-0.07517637,-2.0473523
-0.42496866,-0.042903434
0.096235916,-1.5527507
1.9678168,-3.1850786
1.1297947,-0.52817494
-0.0032328095,0.21097282
0.88545895,-0.5919179
-0.075507626,-0.23706111
1.3948445,-0.46770847
-0.41003454,1.1588937
-0.97301435,1.1862674
-0.8471181,0.3262636
-0.16813369,1.4835774
1.1534477,0.20408249
-2.0708025,-0.030439846
-1.4981408,-0.033000335
-1.7961864,1.8386353
1.0504955,-0.4901031
-0.72320694,-0.7330555
0.662914,0.80127317
-0.58427495,1.3597469
1.0507423,-0.9552287
-0.30921975,0.75938606
-0.30326918,1.011379
0.60367113,-0.11031412
0.92232347,-0.5006666
-2.776184,0.24666838
0.026948316,0.93616056
0.2450016,-0.6980227
-0.17390044,-0.3322526
1.9918301,-1.8784544
0.3990115,-1.1146853
0.7944018,0.29467306
-0.55514646,0.21550192
-0.0748435,0.26469362
1.0325296,-1.2062477
0.68438464,-0.19129694
-0.6669158,-1.1704798
1.6253668,-1.1849071
-0.3615293,0.43721202
0.53656584,-0.56470054
-1.0693314,-0.46675447
-0.17247446,0.055018764
0.17258811,-0.59667057
-0.53861636,-0.5284415
0.5565413,0.18867867
-0.22200444,0.22213265
-1.29487,0.4070185
0.3292801,-0.25992787
-1.2910366,-0.21868628
0.60936886,0.09000113
0.39234576,-0.510586
-1.2587844,-0.15180072
0.5468921,-0.002892247
1.6307391,-0.4544344
0.56595147,-1.1045282
0.068431556,-0.96172994
-1.0654182,-1.7984492
-0.34368435,-0.19945829
0.48217452,-1.7783893
-0.967264,0.9472256
-1.3341986,0.44330338
-0.52957696,0.37976772
-1.2633903,1.011121
-1.4012672,-0.33565742
0.20008071,-0.89953756
-1.9408026,0.58383894
0.5692849,0.7010543
0.51362675,0.4084939
-0.71814734,0.705632
-1.3055998,-0.22424676
-0.93593556,0.53851634
0.767182,-1.1669087
-0.39247748,-0.58183825
-0.4093172,-0.2957973
0.117209986,-0.26586875
-1.8473454,-0.049287062
1.2049623,0.40070772
-0.5761943,-0.21707407
0.13393846,-0.47981685
-0.6507012,-0.13903672
1.3097082,-0.36630493
0.11510237,0.56056356
-0.5914415,1.3245453
-0.44577125,0.79016423
0.81105983,-0.024227468
0.55929625,-0.85853606
-2.0373216,-1.8782945
-0.9059503,1.4883205
0.45871785,0.28651032
-0.35936955,0.053607084
-0.08338427,0.7983554
-1.3153826,-0.17519678
-0.08658629,-1.1984273
-0.8816867,0.4950875
0.41981462,1.4219611
-0.32420725,-0.072419
-1.3726915,0.90140337
1.0258131,-0.11758251
-0.11081138,1.4971641
0.15176487,-0.4125048
0.44447258,1.1645555
-0.47930306,1.2014027
0.41140723,0.27743226
-0.026231334,0.903283
1.2251055,-1.0495555
0.7487164,-0.6699799
0.52919656,-1.477911
-0.5755894,0.6367334
0.43510666,0.6556662
1.3907204,-0.7583559
-0.15793009,0.5294499
-1.133617,0.26506734
0.81433827,-0.16719337
-1.0078688,-1.6242119
-0.5539586,0.7552955
-0.38860232,-0.022842525
0.07523485,0.72033036
-0.0994925,-0.80669343
-0.8579672,-0.26035535
-0.14022116,0.56788665
-0.91065043,-0.6110515
0.18510441,-0.027605897
0.38037774,-0.5679523
0.7690094,0.8777031
-0.19531488,-0.69639415
0.6316553,-0.5404107
-1.3831656,0.9376619
0.89964104,0.6029975
0.8590451,0.12625198
-2.3253298,0.7310456
-1.2441571,0.8193948
0.015095452,0.69639444
0.80870754,-1.2131443
-0.09937407,0.20677839
0.8314465,-0.23327321
-0.64185065,-0.08316513
-0.3013687,0.8852722
-1.1371539,1.7653812
0.2131293,0.24081025
0.08498022,-0.45928046
0.55274725,-1.203417
1.2695215,0.5185236
0.593629,-0.4857118
0.8019598,-0.40201518
-1.1805488,0.31846353
-2.4214811,-0.89948493
-0.62793636,1.1091125
-0.63034415,1.228153
-0.30092114,0.4538084
-0.16763677,0.23829314
-0.20768337,0.29101908
-0.21067223,0.68520087
-0.35183316,-1.1263899
1.5748783,-0.34980574
0.9229198,-0.46292046
1.0313777,-0.6986183
-0.7728965,-0.10884089
-0.029418709,-0.08191931
0.9332073,-0.3371639
0.6722828,-0.15221858
0.83888125,-0.021139108
-0.57549,-0.049756367
0.32341546,0.32060364
0.40252766,0.3395846
-0.5300101,-0.105868325
0.05730441,0.17896886
-0.2104867,0.32805008
1.489089,-1.2161028
-0.07530979,0.35117018
0.31427917,0.8405515
1.3628178,-1.5389187
1.2536243,-0.13490902
-0.011556816,0.9545226
0.4845125,-0.41802087
1.165911,-0.9317531
-1.4183358,0.67543316
0.057006508,-0.32652676
0.6460751,-0.27731952
0.83354056,-1.5473421
0.3342637,0.20377776
-0.17419587,1.0433714
1.5281768,-1.8119771
-0.408976,0.25706685
-0.017381286,-0.32969877
-0.058814112,-0.26466772
1.0497985,-1.3889507
-0.37338012,-0.8043633
0.806504,-0.23466335
-0.18653391,-0.95902216
-0.32888514,-0.1911954
0.97408164,-0.99089617
0.38803086,0.27127954
0.4384846,-0.28963175
0.7509377,0.3987854
0.60165215,-0.6356483
-0.49149376,0.59875107
0.9426287,-0.5425458
1.1161122,0.15826792
0.093435325,-0.17474057
1.147518,-0.97787875
-1.3532975,1.0303481
0.994108,0.42297226
-1.390205,1.2331384
-0.26482606,0.017730227
-0.053546797,0.24836716
1.51818,-1.8616508
-0.9532419,-0.18017128
0.19576555,0.282812
-0.40525046,0.99118155
-0.66007566,0.97688234
0.094436206,0.2984076
0.9800693,-1.1838242
-0.1265207,0.22030847
0.31437635,0.4007517
-0.63690215,0.9377094
-0.4414721,0.34012923
0.6481563,-0.84567636
0.6255083,-0.8823074
-0.22244366,0.15372655
-0.8043913,-0.92005503
0.6278548,0.24783221
-0.6548909,1.3458475
-0.65512097,-0.5899094
-0.33557606,0.5469506
-0.4782914,-0.3562488
-0.5053909,-0.04514137
-1.1681907,0.2505457
-0.35865182,-0.50856936
0.09044125,0.38225597
